unit,cycle,actual_rul,pred_rul,lower_ci,upper_ci,violation_magnitude,outside_ci
48,230,1,3.6045878896303605,1.1578947368421053,7.413805970149242,2.6045878896303605,True
83,293,0,2.5883407117656936,0.7463530655391121,5.9385862299465195,2.5883407117656936,True
22,202,0,2.5846528969905544,0.7312148217636022,5.205693723454455,2.5846528969905544,True
37,169,1,3.5611497549878544,1.3144886363636366,7.687287270251853,2.5611497549878544,True
39,128,0,2.5335622037759786,0.7015731874145007,5.218405963302751,2.5335622037759786,True
15,207,0,2.5298373503198857,0.7263368983957219,5.5045,2.5298373503198857,True
32,191,0,2.488687625104656,0.6626388888888889,5.614049278247884,2.488687625104656,True
79,199,0,2.4650926751762303,0.7263368983957219,5.1517213114754075,2.4650926751762303,True
26,199,0,2.434169348839162,0.41895604395604397,5.7638394032470375,2.434169348839162,True
91,135,0,2.4150639022690368,0.6218379446640316,4.62635135135135,2.4150639022690368,True
5,268,1,3.4030445910402856,1.07421875,6.968333333333332,2.4030445910402856,True
90,154,0,2.3338087929198132,0.6520833333333333,4.714408590661395,2.3338087929198132,True
36,158,0,2.332053980947316,0.49797297297297305,5.991804699537749,2.332053980947316,True
54,257,0,2.3218508332783365,0.5784482758620689,4.709569327731092,2.3218508332783365,True
83,292,1,3.286302346906067,1.475267127592709,8.205729166666666,2.286302346906067,True
8,150,0,2.2848733570599795,0.4568796068796069,5.18717948717948,2.2848733570599795,True
6,188,0,2.1565871958934646,0.6033928571428571,4.312084833933565,2.1565871958934646,True
57,137,0,2.1426713286821975,0.4345588235294118,5.2937499999999975,2.1426713286821975,True
59,230,1,3.1417680607977765,1.2602766798418974,6.422009287398108,2.1417680607977765,True
19,158,0,2.103371356229303,0.4568796068796069,4.776644238481415,2.103371356229303,True
4,188,1,3.0696425029438017,1.0075396825396825,5.9407723515003035,2.0696425029438017,True
50,197,1,2.58372754330993,1.152576958955224,4.8065008726003455,1.58372754330993,True
